instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,num_year_sales,num_house_sales
45436,191,Violin,1800.0,1979,Sotheby's,"Labeled, ""Joannes Gagliano Nepos Januari fecit Napoli 1800."" | Varnish: Golden-brown | Length of back: 35.2 cm","July 19, 1979",Sotheby's,,0,0
46014,191,Violin,1806.0,1984 ; 2004,Sotheby's ; Sotheby's,"Bearing its original label, ""Joannes Gagliano Nepos Januarii fecit Napoli 1806."" | Length of back: 35.7 cm","November 22, 1984; July 13, 2004",Sotheby's; Sotheby's,,1,1
44887,191,Cello,1800.0,,,Unlabeled. | Length of back: 74.9 cm,"November 20, 1984",Christie's,,0,0
46772,191,Cello,1800.0,1980,Phillip's,"Labeled, ""Joannes Gagliano Nepos Januari fecit Neapoli 1800."" | Varnish: Golden-brown | Length of back: 72.7 cm","October 9, 1980",Phillip's,,0,0
44381,192,Violin,1761.0,1971,Sotheby's,"Labeled, ""Joseph Gagliano filius Nicolai fecit Neap. 1761."" | Length of back: 35.3 cm","March 18, 1996; June 3, 1971",Bonhams; Sotheby's,"""This instrument is in a near perfect state of preservation.""",0,0
44297,192,Violin,1763.0,,,Length of back: 35.6 cm,"March 23, 1972",Christie's,,0,0
47467,192,Violin,1765.0,,,Length of back: 35.4 cm | Upper bouts: 16.5 cm | Middle bouts: 11.1 cm | Lower bouts: 20.4 cm,,,"This instrument has no patches inside.
Correspondence with consultant for the Chi Mei Foundation",0,0
44741,192,Violin,1765.0,1986,Sotheby's,"Labeled, ""Joseph Gagliano Filius Nicolai fecit Neap 1765."" | Varnish: Golden-brown | Length of back: 35.3 cm","March 19, 1986",Sotheby's,,0,0
47495,192,Violin,1760.0,,,,,,,0,0
49056,192,Violin,1765.0,,,"Labeled, ""Joseph Gagliano filius Nicolai fecit Neap. 1765."" | Length of back: 35.2 cm | Upper bouts: 16.3 cm | Middle bouts: 11.0 cm | Lower bouts: 20.4 cm",,,,0,0
76821,192,Violin,1765.0,2018,Tarisio,"Labeled, ""Joseph Gagliano Filius Nicolai fecit Neap. 1765."" | Bearing the W. E. Hill & Sons #4871 to the fingerboard. Rosewood fittings. | Length of back: 35.7 cm | Upper bouts: 16.7 cm | Middle bouts: 11.6 cm | Lower bouts: 20.7 cm",,,,0,0
43603,192,Violin,1767.0,1979,Sotheby's,"Labeled, ""Joseph Gaglianus Filius Nicolai fecit Neap. 1767."" | Varnish: Golden-brown | Length of back: 36.4 cm","May 3, 1979; November 8, 1979",Sotheby's; Sotheby's,,0,0
44431,192,Violin,1769.0,1976,Sotheby's,Varnish: Golden-brown | Length of back: 35.5 cm,"July 1, 1976",Sotheby's,,0,0
61997,192,Violin,1766.0,1959 ; 1964 ; 2000,Rembert Wurlitzer Inc. ; Rembert Wurlitzer Inc. ; Machold Rare Violins,Length of back: 35.55 cm | Upper bouts: 16.35 cm | Middle bouts: 11.5 cm | Lower bouts: 20.8 cm,,,,2,2
44888,192,Violin,1770.0,1984,Christie's,Remains of a Nicolo amati label. | Varnish: Golden | Length of back: 35.5 cm,"November 20, 1984; March 29, 1984",Christie's; Phillip's,,0,0
55422,192,Violin,1770.0,,,"Labeled, ""Joseph Gagliano Filius Nicolai fecit Neap. 1770."" | Length of back: 35.9 cm","March 8, 2011; October 5, 2010",Sotheby's; Sotheby's,"""This instrument has been reduced in size and subsequently re-enlarged.""",0,0
47989,192,Violin,1770.0,,,"Bearing its original label, ""Nicolaus Gagliano Filius Alexandri fecit Neap. 1769."" | Varnish: Brown over a golden-brown ground | Length of back: 35.6 cm","October 18, 1999",Butterfield & Butterfield,,0,0
45368,192,Violin,1770.0,2004,Sotheby's,"Labeled, ""Sotto la disciplina di Antonio Stradivario fecit Cræmona 1715."" | Length of back: 35.5 cm","March 30, 2004",Sotheby's,,0,0
45357,192,Violin,1775.0,,,"Labeled, ""Joseph Gagliano Filius Nicolai fecit Neap. 17.."" | Length of back: 35.6 cm","November 12, 1986; November 14, 1985",Sotheby's; Sotheby's,,0,0
40236,192,Violin,1775.0,,,"Labeled, ""Joseph Gagliano fecit Neap: 175*."" | Varnish: Orange brown on a golden brown ground | Length of back: 35.9 cm","November 11, 2002; November 12, 2001; October 31, 1995",Bonhams; Phillip's; Sotheby's,"Listed in Phillips November 12, 2001 catalog and Bonham's November 11, 2002 catalog as an instrument dated ""1750c"" and with a length of ""35.4"".",0,0
102686,192,Violin,1775.0,2024,Tarisio,"Labeled, ""Joseph Gagliano Filius Nicolai et Nepos Januarius Fecit Neapoli 1775."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.6 cm | Lower bouts: 20.8 cm",,,,0,0
45018,192,Violin,1779.0,1979,Sotheby's,"Labeled, ""Joseph Gagliano filius Nicolai fecit Neap. 1779."" | Varnish: Golden-brown | Length of back: 35.1 cm","November 8, 1979",Sotheby's,,0,0
49072,192,Violin,1778.0,,,,,,,0,0
40328,192,Violin,1780.0,1995,Sotheby's,"Labeled, ""Januarius Gagliano Filius Alexandri fecit Neap. 17**."" | Varnish: Golden | Length of back: 35.4 cm","October 31, 1995",Sotheby's,,0,0
59922,192,Violin,1777.0,,,"Labeled, ""Joseph Gagliano Filius / ---- fecit Neap. 17--."" | Length of back: 35.7 cm","October 14, 2011",Christie's,,0,0
40975,192,Violin,1780.0,,,Unlabeled. | Length of back: 35.4 cm,"March 12, 2002; October 4, 2001",Sotheby's; Sotheby's,,0,0
40852,192,Violin,1780.0,2001,Sotheby's,Unlabeled. | Length of back: 35.4 cm,"July 12, 2000; June 19, 2001",Sotheby's; Sotheby's,,0,0
44441,192,Violin,1780.0,1976,Sotheby's,Length of back: 36.0 cm,"November 25, 1976",Sotheby's,,0,0
43391,192,Violin,1780.0,1993,Sotheby's,Varnish: Golden orange | Length of back: 35.5 cm,"July 1, 1993; November 2, 1993",Sotheby's; Sotheby's,,0,0
44768,192,Violin,1780.0,1983,Sotheby's,"Labeled, ""Ferdinandus Gagliano Filius Nicolai fecit Neap. 17**."" | Varnish: Golden-brown | Length of back: 35.6 cm","April 7, 1983",Sotheby's,,0,0
48102,192,Violin,1780.0,2006,Sotheby's,"Labeled, ""Francesco Ruger detto il Per Cremona 1689."" | Length of back: 35.7 cm","November 7, 2006",Sotheby's,,0,0
49775,192,Violin,1780.0,,,,,,,0,0
44801,192,Violin,1780.0,1983,Sotheby's,Unlabeled. | Varnish: Golden-brown | Length of back: 35.9 cm,"November 25, 1983",Sotheby's,,0,0
53211,192,Violin,1780.0,,,"Labeled, ""Joanes Gagliano Nepos Januri fecit Neapoli 17_ _."" | Length of back: 35.3 cm","October 13, 2009",Christie's,""". . .bearing the catalogue number 8391. . .""",0,0
55378,192,Violin,1780.0,2010,Bonhams,"Bearing its original label, ""Joseph Gagliano Filius Nicolai et Nepos Januarius fecit Neapoli 17.."" | Length of back: 35.5 cm","October 6, 2010",Bonhams,,0,0
59811,192,Violin,1780.0,,,Bearing its original label. | Length of back: 35.8 cm,,,,0,0
78755,192,Violin,1780.0,2017,Tarisio Private Sales,"Labeled, ""Joseph Gagliano filius, Nicolai fecit Neap. 1780."" | Varnish: of an orange brown color over a deep golden ground. | Length of back: 35.8 cm | Upper bouts: 16.5 cm | Middle bouts: 11.5 cm | Lower bouts: 20.4 cm",,,,0,0
74404,192,Violin,1780.0,2016,Tarisio,"Labeled, ""Joseph Gagliano Filius, Nicolai feci Neap 1760."" | Varnish: of a golden reddish brown colour. | Length of back: 34.8 cm | Upper bouts: 15.6 cm | Middle bouts: 11.0 cm | Lower bouts: 20.0 cm",,,,0,0
87252,192,Violin,1780.0,2019,Tarisio,"Labeled, ""Joseph Gagliano filius, Nicolai fecit Neap. 17.."" | Varnish: of a golden orange-brown color. | Length of back: 35.3 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.6 cm",,,,0,0
41127,192,Violin,1783.0,2002,Bonhams,"Labeled, ""Joseph Gagliano Filius Nicolai Neap 1783."" | Varnish: profuse varnish of a golden brown | Length of back: 35.6 cm","November 11, 2002",Bonhams,,0,0
44172,192,Violin,1782.0,1976,Sotheby's,Bearing its original label. | Varnish: Golden-brown | Length of back: 35.8 cm,"November 25, 1976",Sotheby's,,0,0
44373,192,Violin,1783.0,1968,Sotheby's,Varnish: Golden brown | Length of back: 35.7 cm,"November 7, 1968",Sotheby's,,0,0
44382,192,Violin,1783.0,1972,Sotheby's,"Bearing its original label, ""Joseph Gagliano Filius Nicolai fecit Neap. 1783."" | Length of back: 35.7 cm","June 29, 1972",Sotheby's,,0,0
44600,192,Violin,1783.0,1991,Sotheby's,"Labeled, ""Joseph Gagliano flilus Nicolai fecit Naep. 1783."" | Varnish: Golden-brown | Length of back: 35.7 cm","June 14, 1990; March 14, 1991",Sotheby's; Sotheby's,,0,0
62000,192,Violin,1783.0,,,Length of back: 35.5 cm | Upper bouts: 16.4 cm | Lower bouts: 20.3 cm,,,,0,0
45049,192,Violin,1784.0,1982,Sotheby's,"Labeled, ""Joseph Gagliano Filius Nicolai fecit Neap. 1784."" | Varnish: Golden-brown | Length of back: 35.3 cm","November 4, 1982",Sotheby's,,0,0
44198,192,Violin,1785.0,1977,Phillip's,"Labeled, ""JOSEPH GAGLIANO filius / NICOLAI et Nepos JA- / NUARIUS fecit Nea- / poli 1785."" | Length of back: 35.1 cm","April 21, 1977",Phillip's,"Also dated 1779.
W. E. Hill Business Records (1850 - 1990)
, W. E. Hill & Sons, W. E. Hill & Sons - Business Records (1850 - 1990)",0,0
45393,192,Violin,1783.0,1980,Christie's,"Labeled, ""Joseph Gagliano Filius / Nicolai fecit Neap. 1783."" | Varnish: Golden-orange | Length of back: 35.6 cm","November 19, 1980",Christie's,,0,0
47544,192,Violin,1785.0,1967,Sotheby's,"Labeled, ""Joseph Gagliano filius Nicholai fecit Neap. 1785."" | Varnish: Golden-brown | Length of back: 35.7 cm","June 16, 1967",Sotheby's,,0,0
60458,192,Violin,1788.0,1988,Bein & Fushi,"Labeled, ""Joseph Gagliano FIlius Nicolai fecit Neap. 1788."" | Length of back: 35.5 cm | Upper bouts: 16.5 cm | Middle bouts: 11.4 cm | Lower bouts: 20.3 cm",,,,0,0
54881,192,Violin,1785.0,,,Length of back: 35.7 cm,,,,0,0
18167,192,Violin,1787.0,2009,Tarisio,"Labeled, ""Joseph Gagliano filius Nicolai, Neap, 1787."" | Length of back: 35.6 cm","October 13, 2009",Tarisio,"""Possibly made in collaboration with Antonio Gagliano.""",0,0
52568,192,Violin,1787.0,2009,Brompton's,"Labeled, ""Joseph Gagliano, filius Nicolai, Fecit Neap 1787."" | Length of back: 35.6 cm","March 12, 2009",Brompton's,,0,0
45019,192,Violin,,1979,Sotheby's,"Labeled, ""Francesco Rugier detto il Per Cremona 17**."" | Varnish: Golden-brown | Length of back: 35.7 cm","November 8, 1979",Sotheby's,,0,0
60510,192,Violin,1799.0,,,Bearing its original label. | Length of back: 35.6 cm,,,,0,0
44848,192,Violin,1770.0,,,"Labeled, ""Joseph Gagliano Filius / Nicolai fecit Neap. 1770."" | Varnish: Golden-brown | Length of back: 35.0 cm","June 13, 1983",Sotheby's,,0,0
45441,192,Violin,1769.0,1984,Sotheby's,"Labeled, ""Joseph Gagliano, Filius fecit Neap: 1769."" | Length of back: 36.0 cm","December 18, 1984",Sotheby's,,0,0
45225,192,Violin,,,,"Labeled, ""Joseph Gagliano - Filius / Nicolai fecit Neap. 17.."" | Varnish: Golden brown | Length of back: 35.6 cm","November 18, 1998",Christie's,,0,0
44796,192,Violin,1733.0,1982,Sotheby's,"Labeled, ""Nicolaus Gagliano filius Alexandri fecit Neap. 1733."" | Varnish: Gold-orange | Length of back: 35.6 cm","March 18, 1982",Sotheby's,,0,0
49738,192,Violin,1758.0,,,"Labeled, ""Ferdinando Gagliano . . . 1758.""",,,,0,0
44684,192,Viola,1784.0,1987,Sotheby's,"Bearing its original label, ""Joseph Gagliano Filius Nicolai fecit Neap. 1784."" | Varnish: Golden-brown | Length of back: 38.9 cm","April 30, 1987",Sotheby's,,0,0
44424,192,Violin,1780.0,,,"Bearing its original label, ""Joseph Gagliano felius Nicolai fecit Neap, 1780."" | Varnish: Golden-brown | Length of back: 33.0 cm","November 27, 1975",Sotheby's,"A child's violin, with original label, neck and bass bar.",0,0
44765,192,Violin,1785.0,1983 ; 1990 ; 2002,Sotheby's ; Sotheby's ; Sotheby's,"Labeled, ""Joseph Gagliano Filius Nicolai et Nepos Januarius Fecit Neapoli 1785."" | Varnish: Golden-brown | Length of back: 29.6 cm","April 7, 1983; March 27, 1990",Sotheby's; Sotheby's,"A child's violin.
""This violin is set up as a Violino Piccolo, and has been on tour recently for use in the Brandenburg Concerto No. 1 and the Cantata No. 140 by Bach.""",2,2
123981,192,Violin,1780.0,,,"Labeled, ""Joseph Gagliano filius Nicolai fecit Neap. 1780."" | Length of back: 28.7 cm | Upper bouts: 13.3 cm | Middle bouts: 9.0 cm | Lower bouts: 16.2 cm",,,,0,0
41217,192,Cello,,,,,,,,0,0
84946,193,Violin,1800.0,2018; 2019,Tarisio; Tarisio Private Sales,"Labeled, ""Joseph Gagliano filius, Nicolai fecit Neap 1798."" | Varnish: of a golden orange-brown color. | Length of back: 35.8 cm | Upper bouts: 16.9 cm | Middle bouts: 11.5 cm | Lower bouts: 20.7 cm",,,,1,1
59819,193,Violin,1820.0,,,,,,,0,0
55374,193,Violin,1800.0,2010,Bonhams,Length of back: 35.5 cm,"October 6, 2010",Bonhams,,0,0
59818,193,Violin,1800.0,,,,,,,0,0
49660,193,Violin,1820.0,,John & Arthur Beare,"Labeled, ""Joannes Gagliano Nepos Januarii fecit Neapoli 18. . ."" | Varnish: Golden-brown | Length of back: 35.2 cm","March 23, 1995",Bonhams,,0,0
2806,193,Violin,1830.0,2001,Tarisio,"Labeled, ""Joseph Gagliano..."" | Very good condition. | Length of back: 34.9 cm",,,,0,0
56769,193,Violin,1830.0,2011,Brompton's,"Labeled, ""Joseph Gagliano Filius Nicolai Fecit Neap: 1787."" | Branded to the button. The dimensions altered. | Length of back: 35.6 cm | Upper bouts: 16.8 cm | Middle bouts: 11.4 cm | Lower bouts: 20.8 cm","March 7, 2011",Brompton's,,0,0
51091,193,Violin,1840.0,2008,Brompton's,"Labeled, ""Joseph & Antonius Gagliano Fec. Anno 1793 in Piatea dicea Cerriglio."" | Length of back: 35.6 cm","June 23, 2008",Brompton's,,0,0
48632,193,Violin,1830.0,,,Length of back: 35.1 cm,"October 15, 2006",Skinner,,0,0
55408,193,Violin,1840.0,2010,Sotheby's,"Labeled, ""Gagliano Filius Alexandri fecit Neap. 1730."" | Length of back: 35.5 cm","October 5, 2010",Sotheby's,,0,0
63149,193,Violin,1831.0,1963; 2012,William Lewis & Son; Tarisio,"Labeled, ""Raffaele & Antonio Gagliano, Quodam Giovanni Napoli, 1831."" | Length of back: 35.1 cm",,,,1,1
54389,193,Violin,1852.0,2010,Brompton's,"Labeled, ""Raffaele ed Antonio Gagliano, Quodan Giovanni Napoli 1852."" | Length of back: 35.1 cm","March 8, 2010",Brompton's,,0,0
48622,193,Violin,1859.0,,,Length of back: 35.0 cm,"June 21, 1990",Phillip's,,0,0
64779,193,Violin,1840.0,2013; 2018,Tarisio; Tarisio Private Sales,"Labeled, ""Joannes Gagliano, Nepos Januarii fecit, Neapoli, 1800."" | Length of back: 34.5 cm | Upper bouts: 15.3 cm | Middle bouts: 10.4 cm | Lower bouts: 19.0 cm",,,,1,1
62106,193,Cello,1810.0,,,Length of back: 74.8 cm | Upper bouts: 34.9 cm | Middle bouts: 23.7 cm | Lower bouts: 44.7 cm,,,,0,0
48620,193,Cello,1820.0,1996,Bonhams,"Labeled, ""Joseph Gagliano filius Nicola, fece Neaps 177. . ."" | Varnish: Golden-brown | Length of back: 74 cm | Upper bouts: 34.8 cm | Middle bouts: 23.55 cm | Lower bouts: 42.9 cm","November 20, 1996",Bonhams,,0,0
49855,193,Cello,1810.0,,,,,,,0,0
64949,193,Cello,1830.0,2013,Tarisio,"Labeled, ""Gaetano Vinaccia, Rua Catalana No. 46, Napoli 1824."" | Length of back: 71.2 cm (28 inches) | Upper bouts: 33.4 cm | Middle bouts: 23.2 cm | Lower bouts: 40.6 cm",,,,0,0
49184,193,Cello,1819.0,,,"Labeled, ""Raffaele & Antonio Gagliano Quondam Giovanni Napoli 1819."" | Length of back: 74.3 cm","November 5 & 26, 1992",Sotheby's,,0,0
87964,193,Cello,1850.0,2020,Tarisio Private Sales,"Labeled, ""Ferdinandus Gagliano filius, Nicolai fecit Néap. 1772."" | Varnish: of a golden orange-brown color. | Length of back: 73.3 cm | Upper bouts: 32.8 cm | Middle bouts: 23.4 cm | Lower bouts: 42.0 cm",,,,0,0
108646,193,Cello,1850.0,,Lyon & Healy,"Labeled, ""Giuseppe Gagliano Napoli 1785."" | Labeled on the inside rib, ""Repaired by Clarence F. Stalcup Violin maker 1954 California."" | Length of back: 74.5 cm | Upper bouts: 34.6 cm | Middle bouts: 23.7 cm | Lower bouts: 42.6 cm",,,,0,0
62001,193,Cello,,,,Length of back: 74.2 cm | Upper bouts: 33.4 cm | Middle bouts: 23.55 cm | Lower bouts: 42.4 cm,,,,0,0
51827,193,Cello,1857.0,2008,Brompton's,"Labeled, ""Raphael ed Antonio Gagliano Quodam Givanni Napoli 1857."" | Length of back: 73.0 cm","November 3, 2008",Brompton's,,0,0
108369,194,Violin,1911.0,1993; 2023,Edward Withers; Tarisio,"Labeled, ""Gaibisso Gio Batta fece, Alassio anno 1911, Esposizione Internazionale di Torino."" | Made for the 1911 exhibition in Turin, in which the maker won a Gold Medal. | Length of back: 35.5 cm",,,,1,1
64118,194,Violin,1908.0,2013,Tarisio,"Labeled, ""Gaibisso Gio Batta Faceva Alassio, Anno 1908."" | Length of back: 35.9 cm",,,,0,0
1824,194,Violin,1931.0,,,,,,,0,0
1823,194,Violin,1926.0,,,,,,,0,0
3148,194,Violin,1916.0,2002,Tarisio,Bearing its original label. | Near mint condition. | Length of back: 35.7 cm,,,,0,0
7820,194,Violin,1909.0,,,Bearing the maker's label. | Very good condition. | Length of back: 35.6 cm,,,,0,0
4355,194,Cello,1923.0,2003,Tarisio,Bearing its original label. | Excellent condition. | Length of back: 75.6 cm (29 3/4 inches),,,,0,0
2167,194,Violin,1940.0,2001,Tarisio,Bearing an original label. | Near mint condition. | Length of back: 35.7 cm,,,,0,0
8172,194,Viola,,,,Bearing the maker's label.,,,,0,0
126832,195,Violin,1920.0,,,"Unlabeled. | Branded to the lower block, ""G. Gaida."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.6 cm",,,,0,0
88749,195,Violin,1900.0,2019,Tarisio,"Labeled, ""Gaida Giovanni, fabbricatore d'istrumenti ad arco, Ivrea 1900."" | Length of back: 35.4 cm | Upper bouts: 16.8 cm | Middle bouts: 11.6 cm | Lower bouts: 20.9 cm",,,,0,0
1385,195,Violin,1932.0,2008,Tarisio,"Labeled, ""Gaida Giovanni Fabbricatore d'istrumenti ad arco, Ivrea 1932."" | Branded to the inside back, ""G. Gaida."" Illustrated in 'Wanderer/Wonderer' by Bruce Babbitt. | Length of back: 35.9 cm | Upper bouts: 17.1 cm | Middle bouts: 11.9 cm | Lower bouts: 20.8 cm",,,,0,0
9041,195,Violin,1910.0,2005,Tarisio,"Branded to the inside back, ""G. Gaida."" | Length of back: 35.6 cm",,,,0,0
92324,195,Violin,1903.0,2020,Tarisio,"Labeled, ""Gaida Giovanni, fabbricatore d'istrumenti ad arco, Ivrea 1903."" Signed to the label. | Illustrated in, ""Italian & French violin makers."" by Jost Thöne, pp. 124-125. Sold with a bridge stamped, ""G. Gaida."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.6 cm",,,,0,0
74283,195,Violin,1910.0,2015,Tarisio,"Unlabeled. | Branded to the inside back, ""G. Gaida."" | Length of back: 35.7 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.6 cm",,,,0,0
3825,195,Violin,,,,Branded to the back. | Excellent condition. | Length of back: 35.6 cm,,,,0,0
78195,196,Violin,1866.0,2017,Tarisio,"Labeled, ""Charles Gaillard, no.20 Rue Notre-Dame-de-Recouvrance no.20, Paris 1866."" | Rosewood pegs and button. | Length of back: 35.9 cm | Upper bouts: 17.0 cm | Middle bouts: 11.5 cm | Lower bouts: 21.0 cm",,,,0,0
62024,196,Violin,1860.0,,,Length of back: 35.5 cm,"June 7, 2012",Vichy-Enchères,,0,0
6834,196,Violin,1856.0,2004,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 35.9 cm,,,,0,0
59738,196,Violin,1855.0,,,"Labeled, ""Charles Gaillard No. 20, Rue Notre-Dame-de-Recouvrange No. 29, Paris 1855."" Signed: ""Charles Gaillard à Paris."" | Length of back: 36.0 cm","September 12, 2011",Brompton's,,0,0
1130,196,Violin,1867.0,2000,Tarisio,Bearing the maker's original label numbered 100. | Very good condition. | Length of back: 35.9 cm,,,,0,0
10061,196,Violin,1852.0,,,Bearing its original label. | Mint condition. | Length of back: 35.9 cm,,,,0,0
83720,196,Viola,1866.0,2018,Tarisio,"Labeled, ""Charles Gaillard, no. 20 Rue Notre Dame de Recouvrance no 20, Paris 1866."" | Inscribed to the inside top, ""Ch. Gailard, rue poissonniere 16-15, Paris 1848."" Rosewood pegs. | Length of back: 39.2 cm | Upper bouts: 18.4 cm | Middle bouts: 12.1 cm | Lower bouts: 22.6 cm",,,,0,0
7263,196,Violin,,2005,Tarisio,"Labeled, ""Charles Gaillard..."" | Repairs to top and back, overall good condition. | Length of back: 35.8 cm",,,,0,0
1836,197,Violin,1928.0,,,,,,,0,0
85655,197,Violin,1921.0,2018,Tarisio,"Labeled, ""Luigi Galimberti, fece a Seveso l'anno 1929."" | Branded internally, ""LG."" Signed to the inside top, ""Luigi Galimberti Seveso 1929."" | Length of back: 35.9 cm",,,,0,0
32252,197,Violin,1930.0,2012,Tarisio,"Labeled, ""Luigi Galimberti, fece a Milano l'anno 1930."" | Branded to the inside back and to the button, ""L.G."" | Length of back: 35.5 cm","April 25-26, 2012",Tarisio,,0,0
1349,197,Violin,1920.0,,,,,,,0,0
18785,197,Violin,1930.0,2009,Tarisio,"Bearing a signed label, ""Luigi Galimberti, Milano, 1930."" | Branded, ""LG"" to the upper back. | Length of back: 35.8 cm",,,,0,0
3892,197,Violin,1924.0,2002,Tarisio,Bearing the maker's signed label. | Excellent condition. | Length of back: 35.6 cm,,,,0,0
66582,197,Viola,1930.0,2014,Tarisio,"Labeled, ""Luigi Galimberti, fece a Milano, l'anno 1930."" | Inscribed to the inside top, ""Luigi Galimberti a Milano 1930."" Signed to the inside rib, ""Luigi Galimberti."" | Length of back: 40.8 cm | Upper bouts: 18.5 cm | Middle bouts: 13.1 cm | Lower bouts: 23.7 cm",,,,0,0
