"Date";"Value"
"03/07/2016";1,1014
"03/08/2016";1,1011
"03/09/2016";1,0999
"03/10/2016";1,1177
"03/11/2016";1,1156
"03/14/2016";1,1103
"03/15/2016";1,1109
"03/16/2016";1,1224
"03/17/2016";1,1318
"03/18/2016";1,127
"03/21/2016";1,1241
"03/22/2016";1,1217
"03/23/2016";1,1181
"03/24/2016";1,1174
"03/25/2016";1,1167
"03/28/2016";1,1196
"03/29/2016";1,1291
"03/30/2016";1,1338
"03/31/2016";1,138
"04/01/2016";1,1391
"04/04/2016";1,1391
"04/05/2016";1,1384
"04/06/2016";1,1399
"04/07/2016";1,1378
"04/08/2016";1,1399
"04/11/2016";1,1408
"04/12/2016";1,1386
"04/13/2016";1,1274
"04/14/2016";1,1268
"04/15/2016";1,1284
"04/18/2016";1,1313
"04/19/2016";1,1358
"04/20/2016";1,1297
"04/21/2016";1,1288
"04/22/2016";1,1222
"04/25/2016";1,1268
"04/26/2016";1,1297
"04/27/2016";1,1322
"04/28/2016";1,1352
"04/29/2016";1,1451
"05/02/2016";1,1534
"05/03/2016";1,1496
"05/04/2016";1,1487
"05/05/2016";1,1405
"05/06/2016";1,1404
"05/09/2016";1,1383
"05/10/2016";1,1372
"05/11/2016";1,1426
"05/12/2016";1,1377
"05/13/2016";1,1309
"05/16/2016";1,1321
"05/17/2016";1,1313
"05/18/2016";1,1216
"05/19/2016";1,1203
"05/20/2016";1,1224
"05/23/2016";1,122
"05/24/2016";1,1141
"05/25/2016";1,1155
"05/26/2016";1,1194
"05/27/2016";1,1115
"05/30/2016";1,1138
"05/31/2016";1,1132
"06/01/2016";1,1188
"06/02/2016";1,1151
"06/03/2016";1,1367
"06/06/2016";1,1355
"06/07/2016";1,1358
"06/08/2016";1,1395
"06/09/2016";1,1316
"06/10/2016";1,1251
"06/13/2016";1,1292
"06/14/2016";1,1207
"06/15/2016";1,126
"06/16/2016";1,1225
"06/17/2016";1,1277
"06/20/2016";1,1314
"06/21/2016";1,1242
"06/22/2016";1,1296
"06/23/2016";1,1385
"06/24/2016";1,1117
"06/27/2016";1,1025
"06/28/2016";1,1065
"06/29/2016";1,1125
"06/30/2016";1,1106
"07/01/2016";1,1136
"07/04/2016";1,1154
"07/05/2016";1,1076
"07/06/2016";1,11
"07/07/2016";1,1063
"07/08/2016";1,1051
"07/11/2016";1,1058
"07/12/2016";1,1061
"07/13/2016";1,109
"07/14/2016";1,112
"07/15/2016";1,1035
"07/18/2016";1,1075
"07/19/2016";1,1021
"07/20/2016";1,1015
"07/21/2016";1,1026
"07/22/2016";1,0977
"07/25/2016";1,0995
"07/26/2016";1,0986
"07/27/2016";1,1058
"07/28/2016";1,1077
"07/29/2016";1,1174
"08/01/2016";1,1163
"08/02/2016";1,1224
"08/03/2016";1,1149
"08/04/2016";1,113
"08/05/2016";1,1086
"08/08/2016";1,1088
"08/09/2016";1,1117
"08/10/2016";1,1176
"08/11/2016";1,1137
"08/12/2016";1,1162
"08/15/2016";1,1184
"08/16/2016";1,1279
"08/17/2016";1,1289
"08/18/2016";1,1354
"08/19/2016";1,1325
"08/22/2016";1,132
"08/23/2016";1,1305
"08/24/2016";1,1264
"08/25/2016";1,1285
"08/26/2016";1,1198
"08/29/2016";1,1189
"08/30/2016";1,1143
"08/31/2016";1,1158
"09/01/2016";1,1197
"09/02/2016";1,1156
"09/05/2016";1,1147
"09/06/2016";1,1255
"09/07/2016";1,1239
"09/08/2016";1,126
"09/09/2016";1,1233
"09/12/2016";1,1235
"09/13/2016";1,122
"09/14/2016";1,125
"09/15/2016";1,1244
"09/16/2016";1,1155
"09/19/2016";1,1175
"09/20/2016";1,1151
"09/21/2016";1,1189
"09/22/2016";1,1208
"09/23/2016";1,1226
"09/26/2016";1,1254
"09/27/2016";1,1215
"09/28/2016";1,1217
"09/29/2016";1,1222
"09/30/2016";1,1235
"10/03/2016";1,1211
"10/04/2016";1,1204
"10/05/2016";1,1205
"10/06/2016";1,1151
"10/07/2016";1,1201
"10/10/2016";1,1139
"10/11/2016";1,1054
"10/12/2016";1,1007
"10/13/2016";1,1056
"10/14/2016";1,0972
"10/17/2016";1,1
"10/18/2016";1,0981
"10/19/2016";1,0974
"10/20/2016";1,0929
"10/21/2016";1,0884
"10/24/2016";1,0882
"10/25/2016";1,0889
"10/26/2016";1,0908
"10/27/2016";1,0897
"10/28/2016";1,0985
"10/31/2016";1,0981
"11/01/2016";1,1055
"11/02/2016";1,1098
"11/03/2016";1,1105
"11/04/2016";1,1141
"11/07/2016";1,1041
"11/08/2016";1,1026
"11/09/2016";1,091
"11/10/2016";1,0893
"11/11/2016";1,0855
"11/14/2016";1,0737
"11/15/2016";1,0722
"11/16/2016";1,0691
"11/17/2016";1,0626
"11/18/2016";1,0588
"11/21/2016";1,063
"11/22/2016";1,0627
"11/23/2016";1,0553
"11/24/2016";1,0554
"11/25/2016";1,0589
"11/28/2016";1,0614
"11/29/2016";1,065
"11/30/2016";1,0589
"12/01/2016";1,0661
"12/02/2016";1,0664
"12/05/2016";1,0764
"12/06/2016";1,0718
"12/07/2016";1,0753
"12/08/2016";1,0615
"12/09/2016";1,0561
"12/12/2016";1,0635
"12/13/2016";1,0626
"12/14/2016";1,0536
"12/15/2016";1,0414
"12/16/2016";1,0451
"12/19/2016";1,0402
"12/20/2016";1,0388
"12/21/2016";1,0424
"12/22/2016";1,0437
"12/23/2016";1,0456
"12/26/2016";1,0455
"12/27/2016";1,0457
"12/28/2016";1,0413
"12/29/2016";1,049
"12/30/2016";1,0517
"01/02/2017";1,0455
"01/03/2017";1,0405
"01/04/2017";1,0489
"01/05/2017";1,0607
"01/06/2017";1,0532
"01/09/2017";1,0574
"01/10/2017";1,0554
"01/11/2017";1,0582
"01/12/2017";1,0613
"01/13/2017";1,0643
"01/16/2017";1,0601
"01/17/2017";1,0713
"01/18/2017";1,063
"01/19/2017";1,0664
"01/20/2017";1,0703
"01/23/2017";1,0765
"01/24/2017";1,0731
"01/25/2017";1,0748
"01/26/2017";1,0682
"01/27/2017";1,0699
"01/30/2017";1,0695
"01/31/2017";1,0798
"02/01/2017";1,0769
"02/02/2017";1,0759
"02/03/2017";1,0783
"02/06/2017";1,075
"02/07/2017";1,0683
"02/08/2017";1,0698
"02/09/2017";1,0655
"02/10/2017";1,0643
"02/13/2017";1,0598
"02/14/2017";1,0578
"02/15/2017";1,0601
"02/16/2017";1,0674
"02/17/2017";1,0616
"02/20/2017";1,0614
"02/21/2017";1,0536
"02/22/2017";1,0558
"02/23/2017";1,0582
"02/24/2017";1,0563
"02/27/2017";1,0587
"02/28/2017";1,0576
"03/01/2017";1,0547
"03/02/2017";1,0507
"03/03/2017";1,0622
"03/06/2017";1,0582
"03/07/2017";1,0566
"03/08/2017";1,0541
"03/09/2017";1,0577
"03/10/2017";1,0673
"03/13/2017";1,0653
"03/14/2017";1,0604
"03/15/2017";1,0734
"03/16/2017";1,0766
"03/17/2017";1,0738
"03/20/2017";1,0739
"03/21/2017";1,0811
"03/22/2017";1,0797
"03/23/2017";1,0783
"03/24/2017";1,0798
"03/27/2017";1,0864
"03/28/2017";1,0814
"03/29/2017";1,0766
"03/30/2017";1,0674
"03/31/2017";1,0652
"04/03/2017";1,067
"04/04/2017";1,0674
"04/05/2017";1,0663
"04/06/2017";1,0644
"04/07/2017";1,0591
"04/10/2017";1,0596
"04/11/2017";1,0605
"04/12/2017";1,0665
"04/13/2017";1,0613
"04/14/2017";1,0618
"04/17/2017";1,0643
"04/18/2017";1,073
"04/19/2017";1,0711
"04/20/2017";1,0717
"04/21/2017";1,0728
"04/24/2017";1,0868
"04/25/2017";1,0926
"04/26/2017";1,0904
"04/27/2017";1,0873
"04/28/2017";1,0895
"05/01/2017";1,0899
"05/02/2017";1,093
"05/03/2017";1,0886
"05/04/2017";1,0985
"05/05/2017";1,0998
"05/08/2017";1,0924
"05/09/2017";1,0874
"05/10/2017";1,0868
"05/11/2017";1,0861
"05/12/2017";1,0931
"05/15/2017";1,0975
"05/16/2017";1,1083
"05/17/2017";1,1159
"05/18/2017";1,1103
"05/19/2017";1,1206
"05/22/2017";1,1237
"05/23/2017";1,1183
"05/24/2017";1,1219
"05/25/2017";1,121
"05/26/2017";1,1183
"05/29/2017";1,1164
"05/30/2017";1,1186
"05/31/2017";1,1244
"06/01/2017";1,1213
"06/02/2017";1,1279
"06/05/2017";1,1254
"06/06/2017";1,1277
"06/07/2017";1,1257
"06/08/2017";1,1214
"06/09/2017";1,1195
"06/12/2017";1,1203
"06/13/2017";1,1211
"06/14/2017";1,1218
"06/15/2017";1,1145
"06/16/2017";1,1198
"06/19/2017";1,1149
"06/20/2017";1,1134
"06/21/2017";1,1168
"06/22/2017";1,1152
"06/23/2017";1,1194
"06/26/2017";1,1182
"06/27/2017";1,1339
"06/28/2017";1,1378
"06/29/2017";1,1441
"06/30/2017";1,1426
"07/03/2017";1,1364
"07/04/2017";1,1346
"07/05/2017";1,1352
"07/06/2017";1,1423
"07/07/2017";1,1401
"07/10/2017";1,1399
"07/11/2017";1,1467
"07/12/2017";1,1412
"07/13/2017";1,1398
"07/14/2017";1,147
"07/17/2017";1,1478
"07/18/2017";1,1554
"07/19/2017";1,1515
"07/20/2017";1,1631
"07/21/2017";1,1663
"07/24/2017";1,1642
"07/25/2017";1,1647
"07/26/2017";1,1734
"07/27/2017";1,1677
"07/28/2017";1,1751
"07/31/2017";1,1842
"08/01/2017";1,1802
"08/02/2017";1,1856
"08/03/2017";1,187
"08/04/2017";1,1773
"08/07/2017";1,1795
"08/08/2017";1,1752
"08/09/2017";1,1759
"08/10/2017";1,1772
"08/11/2017";1,1821
"08/14/2017";1,178
"08/15/2017";1,1735
"08/16/2017";1,1767
"08/17/2017";1,1723
"08/18/2017";1,1761
"08/21/2017";1,1815
"08/22/2017";1,1762
"08/23/2017";1,1807
"08/24/2017";1,1799
"08/25/2017";1,1924
"08/28/2017";1,1979
"08/29/2017";1,1972
"08/30/2017";1,1884
"08/31/2017";1,191
"09/01/2017";1,186
"09/04/2017";1,1896
"09/05/2017";1,1914
"09/06/2017";1,1917
"09/07/2017";1,2023
"09/08/2017";1,2036
"09/11/2017";1,1953
"09/12/2017";1,1967
"09/13/2017";1,1885
"09/14/2017";1,1919
"09/15/2017";1,1945
"09/18/2017";1,1954
"09/19/2017";1,1994
"09/20/2017";1,1892
"09/21/2017";1,1941
"09/22/2017";1,1951
"09/25/2017";1,1848
"09/26/2017";1,1793
"09/27/2017";1,1745
"09/28/2017";1,1786
"09/29/2017";1,1814
"10/02/2017";1,1733
"10/03/2017";1,1744
"10/04/2017";1,1759
"10/05/2017";1,1711
"10/06/2017";1,173
"10/09/2017";1,174
"10/10/2017";1,1808
"10/11/2017";1,1859
"10/12/2017";1,183
"10/13/2017";1,182
"10/16/2017";1,1796
"10/17/2017";1,1766
"10/18/2017";1,1787
"10/19/2017";1,1852
"10/20/2017";1,1784
"10/23/2017";1,1749
"10/24/2017";1,1761
"10/25/2017";1,1813
"10/26/2017";1,1651
"10/27/2017";1,1608
"10/30/2017";1,1651
"10/31/2017";1,1646
"11/01/2017";1,1619
"11/02/2017";1,1658
"11/03/2017";1,1608
"11/06/2017";1,161
"11/07/2017";1,1587
"11/08/2017";1,1595
"11/09/2017";1,1642
"11/10/2017";1,1665
"11/13/2017";1,1667
"11/14/2017";1,1798
"11/15/2017";1,1791
"11/16/2017";1,177
"11/17/2017";1,179
"11/20/2017";1,1733
"11/21/2017";1,1738
"11/22/2017";1,1822
"11/23/2017";1,1851
"11/24/2017";1,1933
"11/27/2017";1,1898
"11/28/2017";1,184
"11/29/2017";1,1847
"11/30/2017";1,1904
"12/01/2017";1,1896
"12/04/2017";1,1866
"12/05/2017";1,1826
"12/06/2017";1,1796
"12/07/2017";1,1773
"12/08/2017";1,1773
"12/11/2017";1,1769
"12/12/2017";1,1742
"12/13/2017";1,1826
"12/14/2017";1,1778
"12/15/2017";1,1749
"12/18/2017";1,1782
"12/19/2017";1,184
"12/20/2017";1,1871
"12/21/2017";1,1874
"12/22/2017";1,1862
"12/25/2017";1,187
"12/26/2017";1,1858
"12/27/2017";1,1888
"12/28/2017";1,1943
"12/29/2017";1,2005
"01/01/2018";1,2012
"01/02/2018";1,2059
"01/03/2018";1,2015
"01/04/2018";1,2068
"01/05/2018";1,2029
"01/08/2018";1,1967
"01/09/2018";1,1937
"01/10/2018";1,1948
"01/11/2018";1,2032
"01/12/2018";1,2202
"01/15/2018";1,2264
"01/16/2018";1,226
"01/17/2018";1,2186
"01/18/2018";1,2238
"01/19/2018";1,2222
"01/22/2018";1,2262
"01/23/2018";1,2299
"01/24/2018";1,2408
"01/25/2018";1,2396
"01/26/2018";1,2427
"01/29/2018";1,2383
"01/30/2018";1,2402
"01/31/2018";1,2414
"02/01/2018";1,251
"02/02/2018";1,2463
"02/05/2018";1,2367
"02/06/2018";1,2377
"02/07/2018";1,2264
"02/08/2018";1,2247
"02/09/2018";1,2252
"02/12/2018";1,2292
"02/13/2018";1,2352
"02/14/2018";1,2451
"02/15/2018";1,2506
"02/16/2018";1,2406
"02/19/2018";1,2407
"02/20/2018";1,2337
"02/21/2018";1,2284
"02/22/2018";1,233
"02/23/2018";1,2297
"02/24/2018";1,2297
"02/25/2018";1,229
"02/26/2018";1,232
"02/27/2018";1,2232
"02/28/2018";1,22
"03/01/2018";1,2274
"03/02/2018";1,232
"03/03/2018";1,232
"03/04/2018";1,232
"03/05/2018";1,234
"03/06/2018";1,2419
"03/07/2018";1,2416
"03/08/2018";1,2311
"03/09/2018";1,2311
"03/10/2018";1,2311
"03/11/2018";1,2312
"03/12/2018";1,2343
"03/13/2018";1,2396
"03/14/2018";1,2379
"03/15/2018";1,2311
"03/16/2018";1,23
"03/17/2018";1,23
"03/18/2018";1,2284
"03/19/2018";1,234
"03/20/2018";1,2252
"03/21/2018";1,2352
"03/22/2018";1,2329
"03/23/2018";1,2362
"03/24/2018";1,2362
"03/25/2018";1,2358
"03/26/2018";1,2461
"03/27/2018";1,2413
"03/28/2018";1,2315
"03/29/2018";1,2306
"03/30/2018";1,2327
"03/31/2018";1,2327
"04/01/2018";1,2317
"04/02/2018";1,2297
"04/03/2018";1,2282
"04/04/2018";1,229
"04/05/2018";1,2256
"04/06/2018";1,2288
"04/07/2018";1,2288
"04/08/2018";1,2274
"04/09/2018";1,2327
"04/10/2018";1,2367
"04/11/2018";1,2375
"04/12/2018";1,2334
"04/13/2018";1,2336
"04/14/2018";1,2336
"04/15/2018";1,2337
"04/16/2018";1,2387
"04/17/2018";1,2377
"04/18/2018";1,2382
"04/19/2018";1,2349
"04/20/2018";1,2288
"04/21/2018";1,2288
"04/22/2018";1,2279
"04/23/2018";1,2213
"04/24/2018";1,2243
"04/25/2018";1,2176
"04/26/2018";1,2112
"04/27/2018";1,2131
"04/28/2018";1,2131
"04/29/2018";1,2124
"04/30/2018";1,2085
"05/01/2018";1,1995
"05/02/2018";1,1956
"05/03/2018";1,1993
"05/04/2018";1,1966
"05/05/2018";1,1966
"05/06/2018";1,196
"05/07/2018";1,1942
"05/08/2018";1,1871
"05/09/2018";1,185
"05/10/2018";1,1919
"05/11/2018";1,1949
"05/12/2018";1,1949
"05/13/2018";1,1955
"05/14/2018";1,1936
"05/15/2018";1,1826
"05/16/2018";1,1819
"05/17/2018";1,1795
"05/18/2018";1,1773
"05/19/2018";1,1773
"05/20/2018";1,177
"05/21/2018";1,1794
"05/22/2018";1,1791
"05/23/2018";1,1712
"05/24/2018";1,1726
"05/25/2018";1,1666
"05/26/2018";1,1666
"05/27/2018";1,1692
"05/28/2018";1,1629
"05/29/2018";1,1542
"05/30/2018";1,1669
"05/31/2018";1,1696
"06/01/2018";1,1666
"06/02/2018";1,1666
"06/03/2018";1,1671
"06/04/2018";1,1704
"06/05/2018";1,1729
"06/06/2018";1,1786
"06/07/2018";1,1797
"06/08/2018";1,177
"06/09/2018";1,177
"06/10/2018";1,1784
"06/11/2018";1,1778
"06/12/2018";1,1751
"06/13/2018";1,1808
"06/14/2018";1,157
"06/15/2018";1,1605
"06/16/2018";1,1605
"06/17/2018";1,1597
"06/18/2018";1,1633
"06/19/2018";1,1594
"06/20/2018";1,1582
"06/21/2018";1,1609
"06/22/2018";1,1654
"06/23/2018";1,1654
"06/24/2018";1,1664
"06/25/2018";1,1704
"06/26/2018";1,1654
"06/27/2018";1,1567
"06/28/2018";1,1566
"06/29/2018";1,169
"06/30/2018";1,169
"07/01/2018";1,1684
"07/02/2018";1,1645
"07/03/2018";1,166
"07/04/2018";1,1665
"07/05/2018";1,1696
"07/06/2018";1,1759
"07/07/2018";1,1759
"07/08/2018";1,1755
"07/09/2018";1,1759
"07/10/2018";1,173
"07/11/2018";1,1678
"07/12/2018";1,1667
"07/13/2018";1,1689
"07/14/2018";1,1689
"07/15/2018";1,1681
"07/16/2018";1,1714
"07/17/2018";1,1656
"07/18/2018";1,1648
"07/19/2018";1,1659
"07/20/2018";1,1733
"07/21/2018";1,1733
"07/22/2018";1,1733
"07/23/2018";1,1697
"07/24/2018";1,1688
"07/25/2018";1,1741
"07/26/2018";1,1647
"07/27/2018";1,1654
"07/28/2018";1,1654
"07/29/2018";1,166
"07/30/2018";1,1707
"07/31/2018";1,1689
"08/01/2018";1,1663
"08/02/2018";1,1585
"08/03/2018";1,1583
"08/04/2018";1,1583
"08/05/2018";1,1562
"08/06/2018";1,1559
"08/07/2018";1,1603
"08/08/2018";1,161
"08/09/2018";1,1524
"08/10/2018";1,1423
"08/11/2018";1,1423
"08/12/2018";1,1395
"08/13/2018";1,1401
"08/14/2018";1,1347
"08/15/2018";1,1343
"08/16/2018";1,1374
"08/17/2018";1,1449
"08/18/2018";1,1449
"08/19/2018";1,1438
"08/20/2018";1,1489
"08/21/2018";1,1574
"08/22/2018";1,1588
"08/23/2018";1,1542
"08/24/2018";1,1633
"08/25/2018";1,1633
"08/26/2018";1,1649
"08/27/2018";1,1683
"08/28/2018";1,1691
"08/29/2018";1,1709
"08/30/2018";1,1664
"08/31/2018";1,1621
"09/01/2018";1,1621
"09/02/2018";1,16
"09/03/2018";1,1615
"09/04/2018";1,1586
"09/05/2018";1,1635
"09/06/2018";1,162
"09/07/2018";1,1572
"09/08/2018";1,1572
"09/09/2018";1,1561
"09/10/2018";1,1594
"09/11/2018";1,1596
"09/12/2018";1,1627
"09/13/2018";1,1693
"09/14/2018";1,1635
"09/15/2018";1,1635
"09/17/2018";1,1673
"09/18/2018";1,1679
"09/19/2018";1,1671
"09/20/2018";1,1779
"09/21/2018";1,1769
"09/22/2018";1,1769
"09/24/2018";1,1749
"09/25/2018";1,1766
"09/26/2018";1,1751
"09/27/2018";1,1638
"09/28/2018";1,1621
"09/29/2018";1,1621
"10/01/2018";1,1577
"10/02/2018";1,155
"10/03/2018";1,1487
"10/04/2018";1,1516
"10/05/2018";1,1534
"10/06/2018";1,1534
"10/08/2018";1,1493
"10/09/2018";1,1496
"10/10/2018";1,1533
"10/11/2018";1,1593
"10/12/2018";1,1575
"10/13/2018";1,1575
"10/15/2018";1,1584
"10/16/2018";1,1575
"10/17/2018";1,1501
"10/18/2018";1,1455
"10/19/2018";1,1531
"10/20/2018";1,1531
"10/22/2018";1,1467
"10/23/2018";1,1472
"10/24/2018";1,1399
"10/25/2018";1,1375
"10/26/2018";1,1424
"10/27/2018";1,1424
"10/29/2018";1,1373
"10/30/2018";1,1343
"10/31/2018";1,1317
"11/01/2018";1,1405
"11/02/2018";1,1389
"11/03/2018";1,1389
"11/05/2018";1,1411
"11/06/2018";1,142
"11/07/2018";1,1431
"11/08/2018";1,1365
"11/09/2018";1,1337
"11/10/2018";1,1337
"11/12/2018";1,1223
"11/13/2018";1,1295
"11/14/2018";1,1313
"11/15/2018";1,1329
"11/16/2018";1,1421
"11/17/2018";1,1421
"11/19/2018";1,1453
"11/20/2018";1,1367
"11/21/2018";1,1383
"11/22/2018";1,1405
"11/23/2018";1,1342
"11/24/2018";1,1342
"11/26/2018";1,1331
"11/27/2018";1,1294
"11/28/2018";1,1368
"11/29/2018";1,1388
"11/30/2018";1,1318
"12/01/2018";1,1318
"12/03/2018";1,1353
"12/04/2018";1,1341
"12/05/2018";1,1347
"12/06/2018";1,1377
"12/07/2018";1,1382
"12/08/2018";1,1382
"12/10/2018";1,1353
"12/11/2018";1,1319
"12/12/2018";1,1371
"12/13/2018";1,1358
"12/14/2018";1,1309
"12/15/2018";1,1309
"12/17/2018";1,1348
"12/18/2018";1,1369
"12/19/2018";1,138
"12/20/2018";1,1451
"12/21/2018";1,1383
"12/22/2018";1,1383
"12/24/2018";1,1399
"12/25/2018";1,1402
"12/26/2018";1,1356
"12/27/2018";1,1429
"12/28/2018";1,1438
"12/29/2018";1,1438
"12/31/2018";1,1482
"01/01/2019";1,1465
"01/02/2019";1,1338
"01/03/2019";1,1394
"01/04/2019";1,1396
"01/05/2019";1,1396
"01/07/2019";1,1476
"01/08/2019";1,144
"01/09/2019";1,1546
"01/10/2019";1,1499
"01/11/2019";1,147
"01/12/2019";1,147
"01/14/2019";1,1468
"01/15/2019";1,1406
"01/16/2019";1,1396
"01/17/2019";1,1388
"01/18/2019";1,1372
"01/19/2019";1,1372
"01/21/2019";1,137
"01/22/2019";1,1362
"01/23/2019";1,1379
"01/24/2019";1,1307
"01/25/2019";1,14
"01/26/2019";1,14
"01/28/2019";1,1428
"01/29/2019";1,1435
"01/30/2019";1,1482
"01/31/2019";1,1446
"02/01/2019";1,1457
"02/02/2019";1,1457
"02/04/2019";1,1436
"02/05/2019";1,1406
"02/06/2019";1,1364
"02/07/2019";1,1343
"02/08/2019";1,1335
"02/09/2019";1,1335
"02/11/2019";1,1276
"02/12/2019";1,1329
"02/13/2019";1,1255
"02/14/2019";1,1296
"02/15/2019";1,1296
"02/16/2019";1,1296
"02/18/2019";1,131
"02/19/2019";1,1338
"02/20/2019";1,1345
"02/21/2019";1,1339
"02/22/2019";1,1342
"02/23/2019";1,1342
"02/25/2019";1,1358
"02/26/2019";1,1392
"02/27/2019";1,1372
"02/28/2019";1,1369
"03/01/2019";1,1378
"03/02/2019";1,1378
"03/04/2019";1,1339
"03/05/2019";1,1301
"03/06/2019";1,1308
"03/07/2019";1,1192
"03/08/2019";1,1239
"03/09/2019";1,1239
"03/11/2019";1,1264
"03/12/2019";1,129
"03/13/2019";1,1336
"03/14/2019";1,1307
"03/15/2019";1,1344
"03/16/2019";1,1344
"03/18/2019";1,1335
"03/19/2019";1,1353
"03/20/2019";1,1423
"03/21/2019";1,1377
"03/22/2019";1,132
"03/23/2019";1,132
"03/25/2019";1,1315
"03/26/2019";1,1275
"03/27/2019";1,125
"03/28/2019";1,1229
"03/29/2019";1,1232
"03/30/2019";1,1232
"04/01/2019";1,1209
"04/02/2019";1,1204
"04/03/2019";1,1242
"04/04/2019";1,1223
"04/05/2019";1,1233
"04/06/2019";1,1233
"04/08/2019";1,1257
"04/09/2019";1,1266
"04/10/2019";1,1276
"04/11/2019";1,126
"04/12/2019";1,132
"04/13/2019";1,132
"04/15/2019";1,1303
"04/16/2019";1,1281
"04/17/2019";1,1299
"04/18/2019";1,1236
"04/19/2019";1,1247
"04/20/2019";1,1247
"04/22/2019";1,1259
"04/23/2019";1,1222
"04/24/2019";1,1159
"04/25/2019";1,1137
"04/26/2019";1,1163
"04/27/2019";1,1163
"04/29/2019";1,1186
"04/30/2019";1,1212
"05/01/2019";1,1203
"05/02/2019";1,1175
"05/03/2019";1,1212
"05/04/2019";1,1212
"05/06/2019";1,1201
"05/07/2019";1,1193
"05/08/2019";1,1199
"05/09/2019";1,122
"05/10/2019";1,1236
"05/11/2019";1,1236
"05/13/2019";1,1232
"05/14/2019";1,1207
"05/15/2019";1,1207
"05/16/2019";1,1173
"05/17/2019";1,1167
"05/18/2019";1,1167
"05/20/2019";1,1168
"05/21/2019";1,1164
"05/22/2019";1,1158
"05/23/2019";1,1182
"05/24/2019";1,1206
"05/25/2019";1,1206
"05/27/2019";1,1193
"05/28/2019";1,1165
"05/29/2019";1,1137
"05/30/2019";1,1132
"05/31/2019";1,1198
"06/01/2019";1,1198
"06/03/2019";1,1245
"06/04/2019";1,1253
"06/05/2019";1,1228
"06/06/2019";1,1279
"06/07/2019";1,1342
"06/08/2019";1,1342
"06/10/2019";1,1314
"06/11/2019";1,1328
"06/12/2019";1,1293
"06/13/2019";1,1279
"06/14/2019";1,1237
"06/15/2019";1,1237
"06/17/2019";1,1222
"06/18/2019";1,1196
"06/19/2019";1,1236
"06/20/2019";1,1293
"06/21/2019";1,1396
"06/22/2019";1,1396
"06/24/2019";1,1399
"06/25/2019";1,1366
"06/26/2019";1,1374
"06/27/2019";1,1369
"06/28/2019";1,1389
"06/29/2019";1,1389
"07/02/2019";1,1289
"07/03/2019";1,1288
"07/04/2019";1,1288
"07/05/2019";1,1235
"07/06/2019";1,1232
"07/08/2019";1,1217
"07/09/2019";1,1207
"07/10/2019";1,126
"07/11/2019";1,1257
"07/12/2019";1,1288
"07/13/2019";1,1288
"07/15/2019";1,1262
"07/16/2019";1,1211
"07/17/2019";1,1227
"07/18/2019";1,1249
"07/19/2019";1,1233
"07/20/2019";1,1233
"07/22/2019";1,121
"07/23/2019";1,1153
"07/24/2019";1,1143
"07/25/2019";1,1147
"07/26/2019";1,1148
"07/27/2019";1,1148
"07/29/2019";1,1147
"07/30/2019";1,1158
"07/31/2019";1,1078
"08/01/2019";1,1078
"08/02/2019";1,113
"08/03/2019";1,113
"08/05/2019";1,1225
"08/06/2019";1,1202
"08/07/2019";1,1206
"08/08/2019";1,1187
"08/09/2019";1,1312
"08/10/2019";1,1312
"08/12/2019";1,1216
"08/13/2019";1,1174
"08/14/2019";1,1144
"08/15/2019";1,111
"08/16/2019";1,1094
"08/17/2019";1,1094
"08/19/2019";1,1082
"08/20/2019";1,1099
"08/21/2019";1,1093
"08/22/2019";1,1083
"08/23/2019";1,1241
"08/24/2019";1,1241
"08/26/2019";1,1101
"08/27/2019";1,1091
"08/28/2019";1,1084
"08/29/2019";1,1058
"08/30/2019";1,101
"08/31/2019";1,101
"09/02/2019";1,0967
"09/03/2019";1,0971
"09/04/2019";1,1035
"09/05/2019";1,1036
"09/06/2019";1,1133
"09/07/2019";1,1133
"09/09/2019";1,1049
"09/10/2019";1,105
"09/11/2019";1,101
"09/12/2019";1,106
"09/13/2019";1,1156
"09/14/2019";1,1156
"09/16/2019";1,1006
"09/17/2019";1,1072
"09/18/2019";1,1031
"09/19/2019";1,1046
"09/20/2019";1,1015
"09/21/2019";1,1015
"09/23/2019";1,0996
"09/24/2019";1,102
"09/25/2019";1,0949
"09/26/2019";1,0921
"09/27/2019";1,0941
"09/28/2019";1,0941
"09/30/2019";1,0899
"10/01/2019";1,0932
"10/02/2019";1,096
"10/03/2019";1,0972
"10/04/2019";1,098
"10/05/2019";1,098
"10/07/2019";1,0972
"10/08/2019";1,0959
"10/09/2019";1,0985
"10/10/2019";1,1008
"10/11/2019";1,1035
"10/12/2019";1,1035
"10/14/2019";1,1028
"10/15/2019";1,1034
"10/16/2019";1,1075
"10/17/2019";1,1126
"10/18/2019";1,1165
"10/19/2019";1,1165
"10/21/2019";1,115
"10/22/2019";1,113
"10/23/2019";1,1132
"10/24/2019";1,1105
"10/25/2019";1,1081
"10/26/2019";1,1081
"10/28/2019";1,1099
"10/29/2019";1,1113
"10/30/2019";1,1153
"10/31/2019";1,1152
"11/01/2019";1,1193
"11/02/2019";1,1193
"11/04/2019";1,1123
"11/05/2019";1,1075
"11/06/2019";1,1071
"11/07/2019";1,105
"11/08/2019";1,1019
"11/09/2019";1,1019
"11/11/2019";1,1032
"11/12/2019";1,1013
"11/13/2019";1,1008
"11/14/2019";1,1023
"11/15/2019";1,1053
"11/16/2019";1,1051
